year,censor,quality,author,paper,SCC,CDR,PRTP,Equity,Uncertainty,Hope,Nordhaus,Tol,Ploeg,Tax
2021,1.00,0.00,0.00,0.00,194.81,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,213.71,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,123.71,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,69.02,NA,2.00,0,0,0,0,0,0,1
2021,0.48,0.00,0.00,0.00,4531.05,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,819.78,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,144.95,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,234.78,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,967.76,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,134.63,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,607.64,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,542.20,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,119.56,NA,1.00,0,0,0,0,0,0,1
2021,0.84,0.00,0.00,0.00,2167.87,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,173.65,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,639.64,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,145.04,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,130.94,NA,0.10,0,0,0,0,0,0,1
2021,0.97,0.00,0.00,0.00,1311.21,NA,0.80,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,572.88,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,236.32,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,615.96,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,955.52,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,99.38,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,161.70,NA,0.00,0,0,0,0,0,0,1
2021,0.87,0.00,0.00,0.00,1982.92,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,268.31,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,460.84,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,80.82,NA,3.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,927.90,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,221.77,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,373.75,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,145.38,NA,0.30,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,127.65,NA,2.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,245.18,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,51.46,NA,6.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,67.81,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,192.89,NA,0.00,0,0,0,0,0,0,1
2021,0.91,0.00,0.00,0.00,1703.14,NA,0.25,0,0,0,0,0,0,1
2021,0.88,0.00,0.00,0.00,1908.16,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,294.64,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,23.73,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,689.98,NA,0.00,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,15800.05,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,146.18,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,535.17,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,317.17,NA,2.50,0,0,0,0,0,0,1
2021,0.94,0.00,0.00,0.00,1535.43,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,568.65,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,138.49,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,937.23,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,383.79,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,592.46,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,620.62,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,361.57,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,383.30,NA,1.20,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,114.99,NA,1.00,0,0,0,0,0,0,1
2021,0.56,0.00,0.00,0.00,3962.95,NA,0.00,0,0,0,0,0,0,1
2021,0.93,0.00,0.00,0.00,1568.57,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,145.01,NA,0.00,0,0,0,0,0,0,1
2021,0.87,0.00,0.00,0.00,2008.51,NA,0.50,0,0,0,0,0,0,1
2021,0.72,0.00,0.00,0.00,2928.46,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,243.50,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,946.00,NA,1.00,0,0,0,0,0,0,1
2021,0.98,0.00,0.00,0.00,1270.58,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,956.47,NA,0.50,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,12026.08,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,447.43,NA,0.00,0,0,0,0,0,0,1
2021,0.91,0.00,0.00,0.00,1712.86,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,526.39,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,366.69,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,40.45,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,100.78,NA,3.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,502.03,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,809.89,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,308.37,NA,3.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,118.90,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,57.35,NA,3.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,73.02,NA,2.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,240.81,NA,2.00,0,0,0,0,0,0,1
2021,0.23,0.00,0.00,0.00,6148.77,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,638.43,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,118.99,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,385.16,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,524.85,NA,0.50,0,0,0,0,0,0,1
2021,0.56,0.00,0.00,0.00,3974.27,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,755.08,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,628.83,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,671.31,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,264.71,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,357.37,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1134.66,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,240.95,NA,3.00,0,0,0,0,0,0,1
2021,0.00,0.00,0.00,0.00,9655.89,NA,0.00,0,0,0,0,0,0,1
2021,0.57,0.00,0.00,0.00,3908.34,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,697.82,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,888.11,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,668.68,NA,1.00,0,0,0,0,0,0,1
2021,0.91,0.00,0.00,0.00,1715.92,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,969.27,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,46.97,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,283.52,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,121.85,NA,3.00,0,0,0,0,0,0,1
2021,0.99,0.00,0.00,0.00,1206.71,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,23.99,NA,0.50,0,0,0,0,0,0,1
2021,0.98,0.00,0.00,0.00,1286.85,NA,1.00,0,0,0,0,0,0,1
2021,0.58,0.00,0.00,0.00,3830.18,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,210.25,NA,2.00,0,0,0,0,0,0,1
2021,0.73,0.00,0.00,0.00,2903.13,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,40.77,NA,3.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,76.13,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,479.56,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,78.74,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,421.35,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,43.83,NA,5.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,317.83,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,156.56,NA,0.80,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1030.37,NA,0.80,0,0,0,0,0,0,1
2021,0.98,0.00,0.00,0.00,1287.85,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,193.69,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,143.46,NA,3.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,165.02,NA,3.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1105.90,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,495.29,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,800.42,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,291.93,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,40.63,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,436.28,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,103.72,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,581.11,NA,0.30,0,0,0,0,0,0,1
2021,0.90,0.00,0.00,0.00,1809.24,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,797.99,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,649.76,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,104.78,NA,2.00,0,0,0,0,0,0,1
2021,0.73,0.00,0.00,0.00,2918.11,NA,0.01,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,746.36,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,63.84,NA,6.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,853.11,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1107.99,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,862.95,NA,0.50,0,0,0,0,0,0,1
2021,0.99,0.00,0.00,0.00,1204.34,NA,0.00,0,0,0,0,0,0,1
2021,0.68,0.00,0.00,0.00,3182.00,NA,0.20,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,696.90,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,71.53,NA,3.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,167.25,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,313.49,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,205.96,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,16.07,NA,8.00,0,0,0,0,0,0,1
2021,0.91,0.00,0.00,0.00,1699.85,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,69.82,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,174.34,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,233.58,NA,0.00,0,0,0,0,0,0,1
2021,0.99,0.00,0.00,0.00,1181.58,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,29.10,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,72.99,NA,2.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,292.39,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,145.86,NA,0.00,0,0,0,0,0,0,1
2021,0.99,0.00,0.00,0.00,1232.50,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,397.82,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,807.17,NA,0.00,0,0,0,0,0,0,1
2021,0.89,0.00,0.00,0.00,1854.89,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,37.14,NA,6.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,698.50,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,636.58,NA,0.30,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,229.35,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,653.99,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,221.86,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,621.20,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,458.89,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,201.93,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1037.00,NA,0.00,0,0,0,0,0,0,1
2021,0.93,0.00,0.00,0.00,1612.65,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,316.34,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,295.50,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,384.19,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,772.75,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1104.25,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,86.37,NA,1.00,0,0,0,0,0,0,1
2021,0.97,0.00,0.00,0.00,1354.12,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,145.38,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,377.55,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,617.85,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,119.96,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,40.57,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,381.41,NA,0.00,0,0,0,0,0,0,1
2021,0.82,0.00,0.00,0.00,2273.33,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,223.80,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,38.37,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,203.50,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,465.95,NA,0.30,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,268.46,NA,0.20,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,15.47,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,915.35,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1053.90,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,438.36,NA,1.00,0,0,0,0,0,0,1
2021,0.99,0.00,0.00,0.00,1178.72,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,17.67,NA,6.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,227.32,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,354.03,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,231.52,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,315.66,NA,1.20,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,604.01,NA,0.20,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,33.85,NA,3.00,0,0,0,0,0,0,1
2021,0.90,0.00,0.00,0.00,1794.57,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,143.09,NA,0.00,0,0,0,0,0,0,1
2021,0.79,0.00,0.00,0.00,2507.80,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,867.29,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,40.48,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,146.72,NA,3.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,30.79,NA,2.00,0,0,0,0,0,0,1
2021,0.64,0.00,0.00,0.00,3453.91,NA,0.80,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,20.50,NA,4.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,516.99,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,744.45,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,170.54,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,571.56,NA,1.00,0,0,0,0,0,0,1
2021,0.83,0.00,0.00,0.00,2209.18,NA,1.00,0,0,0,0,0,0,1
2021,0.97,0.00,0.00,0.00,1303.77,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,203.64,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,658.19,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,273.15,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,778.70,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,102.89,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,139.97,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,209.45,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,364.26,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,749.76,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,329.41,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,287.67,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,207.68,NA,0.50,0,0,0,0,0,0,1
2021,0.78,0.00,0.00,0.00,2586.90,NA,0.10,0,0,0,0,0,0,1
2021,0.98,0.00,0.00,0.00,1238.62,NA,0.00,0,0,0,0,0,0,1
2021,0.93,0.00,0.00,0.00,1561.85,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,271.06,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,507.52,NA,0.10,0,0,0,0,0,0,1
2021,0.92,0.00,0.00,0.00,1680.18,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,630.60,NA,0.20,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,143.09,NA,0.01,0,0,0,0,0,0,1
2021,0.79,0.00,0.00,0.00,2483.04,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,34.19,NA,4.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,132.14,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,193.07,NA,0.30,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,695.73,NA,0.20,0,0,0,0,0,0,1
2021,0.61,0.00,0.00,0.00,3672.99,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,229.95,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,183.80,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,319.29,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,296.96,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,309.97,NA,3.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,274.12,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,572.56,NA,2.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,131.51,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,127.45,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,60.04,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,149.24,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1085.66,NA,0.01,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,289.87,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,47.14,NA,2.50,0,0,0,0,0,0,1
2021,0.22,0.00,0.00,0.00,6199.12,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,40.65,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,96.15,NA,0.50,0,0,0,0,0,0,1
2021,0.94,0.00,0.00,0.00,1539.24,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,197.95,NA,2.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,132.08,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,40.63,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,179.23,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,368.61,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,132.40,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,265.88,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,469.98,NA,2.00,0,0,0,0,0,0,1
2021,0.99,0.00,0.00,0.00,1220.00,NA,0.05,0,0,0,0,0,0,1
2021,0.16,0.00,0.00,0.00,6592.11,NA,0.00,0,0,0,0,0,0,1
2021,0.91,0.00,0.00,0.00,1696.65,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,297.33,NA,1.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,121.53,NA,0.20,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,207.36,NA,2.00,0,0,0,0,0,0,1
2021,0.99,0.00,0.00,0.00,1183.41,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,145.92,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,362.34,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,68.44,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,56.84,NA,3.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,278.81,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,127.17,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,192.09,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,109.90,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,237.52,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,10.24,NA,7.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,181.80,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,608.33,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,204.36,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,1098.61,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,80.19,NA,7.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,62.01,NA,5.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,246.81,NA,2.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,449.23,NA,2.00,0,0,0,0,0,0,1
2021,0.82,0.00,0.00,0.00,2316.76,NA,1.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,642.44,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,40.65,NA,2.00,0,0,0,0,0,0,1
2021,0.97,0.00,0.00,0.00,1304.92,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,96.03,NA,0.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,125.62,NA,3.00,0,0,0,0,0,0,1
2021,0.03,0.00,0.00,0.00,7427.56,NA,0.00,0,0,0,0,0,0,1
2021,0.94,0.00,0.00,0.00,1534.35,NA,0.00,0,0,0,0,0,0,1
2021,0.94,0.00,0.00,0.00,1527.43,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,200.07,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,449.17,NA,2.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,218.68,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,74.08,NA,2.50,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,580.83,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,324.69,NA,0.00,0,0,0,0,0,0,1
2021,0.96,0.00,0.00,0.00,1415.67,NA,0.10,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,468.84,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,808.71,NA,0.00,0,0,0,0,0,0,1
2021,1.00,0.00,0.00,0.00,968.62,NA,0.10,0,0,0,0,0,0,1
2021,0.98,0.00,0.00,0.00,1268.06,NA,1.00,0,0,0,0,0,0,1
